traceid,label,activity,user
4783,normal,Post IR,Howard
4783,normal,Pay,Lannie
4784,normal,Create SC,Jamika
4784,normal,Purchase SC,Shandi
4784,normal,Approve SC,Hugo
4784,normal,Create PO,Ronald
4784,normal,Release PO,Deloras
4784,normal,Post GR,Jack
4784,normal,Post IR,Howard
4784,normal,Pay,Lannie
4785,normal,Create PR,Lisa
4785,normal,Release PR,Evelin
4785,normal,Create PO,Keven
4785,normal,Approve PO 1,Doretta
4785,normal,Release PO,Hassie
4785,normal,Post GR,Velda
4785,normal,Post IR,Brian
4785,normal,Pay,Lannie
4786,normal,Create SC,Jamika
4786,normal,Purchase SC,Paul
4786,normal,Approve SC,Hugo
4786,normal,Create PO,Ronald
4786,normal,Release PO,Grayce
4786,normal,Post GR,Junior
4786,normal,Post IR,Marilyn
4786,normal,Pay,Lannie
4787,anomaly,Create SC,Jamika
4787,anomaly,Purchase SC,Paul
4787,anomaly,Approve SC,Hugo
4787,anomaly,Create PO,Ronald
4787,anomaly,Release PO,Hassie
4787,anomaly,Post GR,Velda
4787,anomaly,Post IR,Brian
4787,anomaly,Post GR,Velda
4787,anomaly,Post IR,Brian
4787,anomaly,Pay,Lannie
4788,normal,Create SC,Jamika
4788,normal,Purchase SC,Paul
4788,normal,Approve SC,Hugo
4788,normal,Create PO,Wilton
4788,normal,Approve PO 1,Doretta
4788,normal,Release PO,Deloras
4788,normal,Post GR,Jack
4788,normal,Post IR,Howard
4788,normal,Pay,Lannie
4789,normal,Create SC,Jamika
4789,normal,Purchase SC,Shandi
4789,normal,Approve SC,Hugo
4789,normal,Create PO,Keven
4789,normal,Approve PO 1,Doretta
4789,normal,Release PO,Deloras
4789,normal,Post GR,Doretta
4789,normal,Post IR,Rossana
4789,normal,Pay,Lannie
4790,normal,Create SC,Jamika
4790,normal,Purchase SC,Shandi
4790,normal,Approve SC,Hugo
4790,normal,Create PO,Wilton
4790,normal,Approve PO 1,Chan
4790,normal,Release PO,Deloras
4790,normal,Post GR,Doretta
4790,normal,Post IR,Brian
4790,normal,Pay,Lannie
4791,normal,Create SC,Jamika
4791,normal,Purchase SC,Paul
4791,normal,Approve SC,Hugo
4791,normal,Create PO,Wilton
4791,normal,Approve PO 1,Clayton
4791,normal,Release PO,Hassie
4791,normal,Post GR,Velda
4791,normal,Post IR,Brian
4791,normal,Pay,Lannie
4792,anomaly,Create SC,Jamika
4792,anomaly,Purchase SC,Shandi
4792,anomaly,Create PO,Keven
4792,anomaly,Approve PO 1,Doretta
4792,anomaly,Release PO,Hassie
4792,anomaly,Post GR,Velda
4792,anomaly,Post IR,Rossana
4792,anomaly,Pay,Lannie
4793,normal,Create SC,Jamika
4793,normal,Purchase SC,Shandi
4793,normal,Approve SC,Hugo
4793,normal,Create PO,Ronald
4793,normal,Release PO,Hassie
4793,normal,Post GR,Velda
4793,normal,Post IR,Brian
4793,normal,Pay,Lannie
4794,normal,Create SC,Jamika
4794,normal,Purchase SC,Paul
4794,normal,Approve SC,Hugo
4794,normal,Create PO,Keven
4794,normal,Approve PO 1,Clayton
4794,normal,Release PO,Hassie
4794,normal,Post GR,Velda
4794,normal,Post IR,Rossana
4794,normal,Pay,Lannie
4795,anomaly,Create SC,Jamika
4795,anomaly,Purchase SC,Shandi
4795,anomaly,Create PO,Keven
4795,anomaly,Approve PO 1,Roseanne
4795,anomaly,Approve SC,Hugo
4795,anomaly,Release PO,Hassie
4795,anomaly,Post GR,Velda
4795,anomaly,Post IR,Brian
4795,anomaly,Pay,Lannie
4796,normal,Create SC,Jamika
4796,normal,Purchase SC,Paul
4796,normal,Approve SC,Hugo
4796,normal,Create PO,Wilton
4796,normal,Approve PO 1,Chan
4796,normal,Release PO,Deloras
4796,normal,Post GR,Issac
4796,normal,Post IR,Alyce
4796,normal,Pay,Lannie
4797,normal,Create SC,Jamika
4797,normal,Purchase SC,Shandi
4797,normal,Approve SC,Hugo
4797,normal,Create PO,Wilton
4797,normal,Approve PO 1,Doretta
4797,normal,Release PO,Hassie
4797,normal,Post GR,Velda
4797,normal,Post IR,Brian
4797,normal,Pay,Lannie
4798,normal,Create SC,Jamika
4798,normal,Purchase SC,Shandi
4798,normal,Approve SC,Hugo
4798,normal,Create PO,Wilton
4798,normal,Approve PO 1,Clayton
4798,normal,Release PO,Hassie
4798,normal,Post GR,Velda
4798,normal,Post IR,Brian
4798,normal,Pay,Lannie
4799,normal,Create SC,Jamika
4799,normal,Purchase SC,Paul
4799,normal,Approve SC,Hugo
4799,normal,Create PO,Wilton
4799,normal,Approve PO 1,Doretta
4799,normal,Release PO,Hassie
4799,normal,Post GR,Velda
4799,normal,Post IR,Brian
4799,normal,Pay,Lannie
4800,anomaly,Create SC,Jamika
4800,anomaly,Purchase SC,Shandi
4800,anomaly,Approve PO 1,Doretta
4800,anomaly,Release PO,Hassie
4800,anomaly,Post GR,Velda
4800,anomaly,Post IR,Rossana
4800,anomaly,Pay,Lannie
4801,normal,Create SC,Jamika
4801,normal,Purchase SC,Paul
4801,normal,Approve SC,Hugo
4801,normal,Create PO,Ronald
4801,normal,Release PO,Deloras
4801,normal,Post GR,Jack
4801,normal,Post IR,Howard
4801,normal,Pay,Lannie
4802,normal,Create PR,Lisa
4802,normal,Release PR,Evelin
4802,normal,Create PO,Wilton
4802,normal,Approve PO 1,Alpha
4802,normal,Approve PO 2,Ryan
4802,normal,Approve PO 3,Sherell
4802,normal,Release PO,Grayce
4802,normal,Post GR,Lisa
4802,normal,Post IR,Marilyn
4802,normal,Pay,Lannie
4803,normal,Create PR,Lisa
4803,normal,Release PR,Evelin
4803,normal,Create PO,Ronald
4803,normal,Release PO,Hassie
4803,normal,Post GR,Velda
4803,normal,Post IR,Brian
4803,normal,Pay,Lannie
4804,normal,Create SC,Jamika
4804,normal,Purchase SC,Paul
4804,normal,Approve SC,Hugo
4804,normal,Create PO,Ronald
4804,normal,Release PO,Hassie
4804,normal,Post GR,Velda
4804,normal,Post IR,Brian
4804,normal,Pay,Lannie
4805,normal,Create SC,Jamika
4805,normal,Purchase SC,Paul
4805,normal,Approve SC,Hugo
4805,normal,Create PO,Ronald
4805,normal,Release PO,Deloras
4805,normal,Post GR,Junior
4805,normal,Post IR,Johnny
4805,normal,Pay,Lannie
4806,normal,Create SC,Jamika
4806,normal,Purchase SC,Shandi
4806,normal,Approve SC,Hugo
4806,normal,Create PO,Ronald
4806,normal,Release PO,Grayce
4806,normal,Post GR,Ryan
4806,normal,Post IR,Alyce
4806,normal,Pay,Lannie
4807,normal,Create SC,Jamika
4807,normal,Purchase SC,Paul
4807,normal,Approve SC,Hugo
4807,normal,Create PO,Wilton
4807,normal,Approve PO 1,Clayton
4807,normal,Release PO,Hassie
4807,normal,Post GR,Velda
4807,normal,Post IR,Brian
4807,normal,Pay,Lannie
4808,anomaly,Create SC,Jamika
4808,anomaly,Approve SC,Hugo
4808,anomaly,Create PO,Ronald
4808,anomaly,Release PO,Hassie
4808,anomaly,Post GR,Velda
4808,anomaly,Post IR,Brian
4808,anomaly,Pay,Lannie
4809,normal,Create SC,Jamika
4809,normal,Purchase SC,Paul
4809,normal,Approve SC,Hugo
4809,normal,Create PO,Wilton
4809,normal,Approve PO 1,Chan
4809,normal,Release PO,Deloras
4809,normal,Post GR,Jack
4809,normal,Post IR,Howard
4809,normal,Pay,Lannie
4810,normal,Create SC,Jamika
4810,normal,Purchase SC,Paul
4810,normal,Approve SC,Hugo
4810,normal,Create PO,Wilton
4810,normal,Approve PO 1,Alpha
4810,normal,Approve PO 2,Roseanne
4810,normal,Release PO,Hassie
4810,normal,Post GR,Velda
4810,normal,Post IR,Brian
4810,normal,Pay,Lannie
4811,anomaly,Create SC,Jamika
4811,anomaly,Purchase SC,Shandi
4811,anomaly,Approve SC,Hugo
4811,anomaly,Create PO,Ronald
4811,anomaly,Release PO,Deloras
4811,anomaly,Post GR,Jack
4811,anomaly,Post IR,Howard
4811,anomaly,Pay,Gema
4812,anomaly,Create PR,Lisa
4812,anomaly,Release PR,Evelin
4812,anomaly,Post IR,Brian
4812,anomaly,Create PO,Wilton
4812,anomaly,Approve PO 1,Doretta
4812,anomaly,Release PO,Hassie
4812,anomaly,Post GR,Velda
4812,anomaly,Pay,Lannie
4813,normal,Create SC,Jamika
4813,normal,Purchase SC,Shandi
4813,normal,Approve SC,Hugo
4813,normal,Create PO,Ronald
4813,normal,Release PO,Hassie
4813,normal,Post GR,Velda
4813,normal,Post IR,Rossana
4813,normal,Pay,Lannie
4814,normal,Create SC,Jamika
4814,normal,Purchase SC,Paul
4814,normal,Approve SC,Hugo
4814,normal,Create PO,Wilton
4814,normal,Approve PO 1,Issac
4814,normal,Approve PO 2,Sherell
4814,normal,Approve PO 3,Sherell
4814,normal,Release PO,Deloras
4814,normal,Post GR,Lisa
4814,normal,Post IR,Johnny
4814,normal,Pay,Lannie
4815,normal,Create SC,Jamika
4815,normal,Purchase SC,Shandi
4815,normal,Approve SC,Hugo
4815,normal,Create PO,Wilton
4815,normal,Approve PO 1,Doretta
4815,normal,Release PO,Hassie
4815,normal,Post GR,Velda
4815,normal,Post IR,Rossana
4815,normal,Pay,Lannie
4816,normal,Create SC,Jamika
4816,normal,Purchase SC,Paul
4816,normal,Approve SC,Hugo
4816,normal,Create PO,Wilton
4816,normal,Approve PO 1,Doretta
4816,normal,Release PO,Hassie
4816,normal,Post GR,Velda
4816,normal,Post IR,Brian
4816,normal,Pay,Lannie
4817,normal,Create SC,Jamika
4817,normal,Purchase SC,Shandi
4817,normal,Approve SC,Hugo
4817,normal,Create PO,Ronald
4817,normal,Release PO,Hassie
4817,normal,Post GR,Velda
4817,normal,Post IR,Rossana
4817,normal,Pay,Lannie
4818,anomaly,Create SC,Jamika
4818,anomaly,Purchase SC,Paul
4818,anomaly,Approve SC,Hugo
4818,anomaly,Create PO,Ronald
4818,anomaly,Purchase SC,Paul
4818,anomaly,Approve SC,Hugo
4818,anomaly,Release PO,Hassie
4818,anomaly,Post GR,Velda
4818,anomaly,Post IR,Brian
4818,anomaly,Pay,Lannie
4819,normal,Create SC,Jamika
4819,normal,Purchase SC,Paul
4819,normal,Approve SC,Hugo
4819,normal,Create PO,Keven
4819,normal,Approve PO 1,Chan
4819,normal,Release PO,Hassie
4819,normal,Post GR,Velda
4819,normal,Post IR,Rossana
4819,normal,Pay,Lannie
4820,normal,Create SC,Jamika
4820,normal,Purchase SC,Paul
4820,normal,Approve SC,Hugo
4820,normal,Create PO,Keven
4820,normal,Approve PO 1,Clayton
4820,normal,Release PO,Hassie
4820,normal,Post GR,Velda
4820,normal,Post IR,Brian
4820,normal,Pay,Lannie
4821,anomaly,Create SC,Jamika
4821,anomaly,Purchase SC,Shandi
4821,anomaly,Approve SC,Hugo
4821,anomaly,Create PO,Ronald
4821,anomaly,Release PO,Hassie
4821,anomaly,Post GR,Velda
4821,anomaly,Pay,Lannie
4822,anomaly,Create SC,Jamika
4822,anomaly,Purchase SC,Shandi
4822,anomaly,Approve SC,Hugo
4822,anomaly,Create PO,Wilton
4822,anomaly,Release PO,Hassie
4822,anomaly,Post GR,Velda
4822,anomaly,Post IR,Rossana
4822,anomaly,Pay,Lannie
4823,normal,Create SC,Jamika
4823,normal,Purchase SC,Paul
4823,normal,Approve SC,Hugo
4823,normal,Create PO,Wilton
4823,normal,Approve PO 1,Chan
4823,normal,Release PO,Hassie
4823,normal,Post GR,Velda
4823,normal,Post IR,Brian
4823,normal,Pay,Lannie
4824,normal,Create PR,Lisa
4824,normal,Release PR,Evelin
4824,normal,Create PO,Keven
4824,normal,Approve PO 1,Chan
4824,normal,Release PO,Deloras
4824,normal,Post GR,Ryan
4824,normal,Post IR,Alyce
4824,normal,Pay,Lannie
4825,anomaly,Create PR,Sonia
4825,anomaly,Release PR,Evelin
4825,anomaly,Post GR,Velda
4825,anomaly,Post IR,Brian
4825,anomaly,Create PO,Ronald
4825,anomaly,Release PO,Hassie
4825,anomaly,Pay,Lannie
4826,normal,Create SC,Jamika
4826,normal,Purchase SC,Paul
4826,normal,Approve SC,Hugo
4826,normal,Create PO,Ronald
4826,normal,Release PO,Hassie
4826,normal,Post GR,Velda
4826,normal,Post IR,Rossana
4826,normal,Pay,Lannie
4827,normal,Create SC,Jamika
4827,normal,Purchase SC,Paul
4827,normal,Approve SC,Hugo
4827,normal,Create PO,Wilton
4827,normal,Approve PO 1,Chan
4827,normal,Release PO,Deloras
4827,normal,Post GR,Jin
4827,normal,Post IR,Howard
4827,normal,Pay,Lannie
4828,normal,Create SC,Jamika
4828,normal,Purchase SC,Paul
4828,normal,Approve SC,Hugo
4828,normal,Create PO,Wilton
4828,normal,Approve PO 1,Chan
4828,normal,Release PO,Deloras
4828,normal,Post GR,Jack
4828,normal,Post IR,Howard
4828,normal,Pay,Lannie
4829,anomaly,Create SC,Jamika
4829,anomaly,Purchase SC,Paul
4829,anomaly,Approve SC,Hugo
4829,anomaly,Create PO,Shandi
4829,anomaly,Approve PO 1,Clayton
4829,anomaly,Release PO,Grayce
4829,anomaly,Post GR,Lisa
4829,anomaly,Post IR,Johnny
4829,anomaly,Pay,Rossana
4830,anomaly,Create SC,Jamika
4830,anomaly,Purchase SC,Paul
4830,anomaly,Approve SC,Hugo
4830,anomaly,Create PO,Ronald
4830,anomaly,Release PO,Deloras
4830,anomaly,Pay,Lannie
4831,anomaly,Create SC,Jamika
4831,anomaly,Purchase SC,Sigrid
4831,anomaly,Approve SC,Hugo
4831,anomaly,Create PO,Ronald
4831,anomaly,Release PO,Deloras
4831,anomaly,Post GR,Jack
4831,anomaly,Post IR,Howard
4831,anomaly,Pay,Lannie
4832,normal,Create SC,Jamika
4832,normal,Purchase SC,Shandi
4832,normal,Approve SC,Hugo
4832,normal,Create PO,Ronald
4832,normal,Release PO,Hassie
4832,normal,Post GR,Velda
4832,normal,Post IR,Brian
4832,normal,Pay,Lannie
4833,anomaly,Create PR,Lisa
4833,anomaly,Release PR,Evelin
4833,anomaly,Create PO,Ronald
4833,anomaly,Release PR,Evelin
4833,anomaly,Create PO,Ronald
4833,anomaly,Release PO,Hassie
4833,anomaly,Post GR,Velda
4833,anomaly,Post IR,Rossana
4833,anomaly,Pay,Lannie
4834,normal,Create SC,Jamika
4834,normal,Purchase SC,Paul
4834,normal,Approve SC,Hugo
4834,normal,Create PO,Ronald
4834,normal,Release PO,Deloras
4834,normal,Post GR,Doretta
4834,normal,Post IR,Rossana
4834,normal,Pay,Lannie
4835,normal,Create SC,Jamika
4835,normal,Purchase SC,Shandi
4835,normal,Approve SC,Hugo
4835,normal,Create PO,Ronald
4835,normal,Release PO,Deloras
4835,normal,Post GR,Jack
4835,normal,Post IR,Howard
4835,normal,Pay,Lannie
4836,anomaly,Create SC,Jamika
4836,anomaly,Purchase SC,Paul
4836,anomaly,Approve SC,Hannah
4836,anomaly,Create PO,Wilton
4836,anomaly,Approve PO 1,Sherell
4836,anomaly,Release PO,Charles
4836,anomaly,Post GR,Velda
4836,anomaly,Post IR,Brian
4836,anomaly,Pay,Lannie
4837,anomaly,Create SC,Jamika
4837,anomaly,Purchase SC,Shandi
4837,anomaly,Approve SC,Hugo
4837,anomaly,Create PO,Ronald
4837,anomaly,Release PO,Hassie
4837,anomaly,Post GR,Velda
4837,anomaly,Purchase SC,Shandi
4837,anomaly,Approve SC,Hugo
4837,anomaly,Post IR,Brian
4837,anomaly,Pay,Lannie
4838,normal,Create SC,Jamika
4838,normal,Purchase SC,Paul
4838,normal,Approve SC,Hugo
4838,normal,Create PO,Wilton
4838,normal,Approve PO 1,Clayton
4838,normal,Release PO,Hassie
4838,normal,Post GR,Velda
4838,normal,Post IR,Brian
4838,normal,Pay,Lannie
4839,normal,Create SC,Jamika
4839,normal,Purchase SC,Paul
4839,normal,Approve SC,Hugo
4839,normal,Create PO,Ronald
4839,normal,Release PO,Hassie
4839,normal,Post GR,Velda
4839,normal,Post IR,Brian
4839,normal,Pay,Lannie
4840,normal,Create SC,Jamika
4840,normal,Purchase SC,Shandi
4840,normal,Approve SC,Hugo
4840,normal,Create PO,Ronald
4840,normal,Release PO,Deloras
4840,normal,Post GR,Jack
4840,normal,Post IR,Howard
4840,normal,Pay,Lannie
4841,normal,Create SC,Jamika
4841,normal,Purchase SC,Paul
4841,normal,Approve SC,Hugo
4841,normal,Create PO,Keven
4841,normal,Approve PO 1,Doretta
4841,normal,Release PO,Deloras
4841,normal,Post GR,Deloras
4841,normal,Post IR,Howard
4841,normal,Pay,Lannie
4842,normal,Create SC,Jamika
4842,normal,Purchase SC,Paul
4842,normal,Approve SC,Hugo
4842,normal,Create PO,Wilton
4842,normal,Approve PO 1,Doretta
4842,normal,Release PO,Hassie
4842,normal,Post GR,Velda
4842,normal,Post IR,Rossana
4842,normal,Pay,Lannie
4843,normal,Create SC,Jamika
4843,normal,Purchase SC,Shandi
4843,normal,Approve SC,Hugo
4843,normal,Create PO,Ronald
4843,normal,Release PO,Grayce
4843,normal,Post GR,Jack
4843,normal,Post IR,Howard
4843,normal,Pay,Lannie
4844,normal,Create SC,Jamika
4844,normal,Purchase SC,Paul
4844,normal,Approve SC,Hugo
4844,normal,Create PO,Ronald
4844,normal,Release PO,Hassie
4844,normal,Post GR,Velda
4844,normal,Post IR,Brian
4844,normal,Pay,Lannie
4845,normal,Create SC,Jamika
4845,normal,Purchase SC,Shandi
4845,normal,Approve SC,Hugo
4845,normal,Create PO,Ronald
4845,normal,Release PO,Grayce
4845,normal,Post GR,Doretta
4845,normal,Post IR,Rossana
4845,normal,Pay,Lannie
4846,anomaly,Create PR,Sonia
4846,anomaly,Release PR,Evelin
4846,anomaly,Approve PO 2,Howard
4846,anomaly,Approve PO 3,Della
4846,anomaly,Create PO,Keven
4846,anomaly,Approve PO 1,Issac
4846,anomaly,Release PO,Lannie
4846,anomaly,Post GR,Sherell
4846,anomaly,Post IR,Alyce
4846,anomaly,Pay,Lannie
4847,normal,Create SC,Jamika
4847,normal,Purchase SC,Paul
4847,normal,Approve SC,Hugo
4847,normal,Create PO,Keven
4847,normal,Approve PO 1,Doretta
4847,normal,Release PO,Hassie
4847,normal,Post GR,Velda
4847,normal,Post IR,Rossana
4847,normal,Pay,Lannie
4848,normal,Create SC,Jamika
4848,normal,Purchase SC,Paul
4848,normal,Approve SC,Hugo
4848,normal,Create PO,Wilton
4848,normal,Approve PO 1,Doretta
4848,normal,Release PO,Deloras
4848,normal,Post GR,Junior
4848,normal,Post IR,Michaele
4848,normal,Pay,Lannie
4849,anomaly,Create SC,Jamika
4849,anomaly,Purchase SC,Paul
4849,anomaly,Approve SC,Hugo
4849,anomaly,Create PO,Keven
4849,anomaly,Approve PO 1,Alpha
4849,anomaly,Approve PO 2,Ryan
4849,anomaly,Approve PO 3,Jamika
4849,anomaly,Release PO,Lannie
4849,anomaly,Post GR,Lisa
4849,anomaly,Post IR,Ryan
4849,anomaly,Pay,Chan
4850,normal,Create SC,Jamika
4850,normal,Purchase SC,Paul
4850,normal,Approve SC,Hugo
4850,normal,Create PO,Wilton
4850,normal,Approve PO 1,Clayton
4850,normal,Release PO,Hassie
4850,normal,Post GR,Velda
4850,normal,Post IR,Rossana
4850,normal,Pay,Lannie
4851,anomaly,Create SC,Jamika
4851,anomaly,Purchase SC,Paul
4851,anomaly,Release PO,Grayce
4851,anomaly,Post GR,Sherell
4851,anomaly,Post IR,Alyce
4851,anomaly,Pay,Lannie
4852,normal,Create PR,Lisa
4852,normal,Release PR,Wilton
4852,normal,Create PO,Wilton
4852,normal,Approve PO 1,Chan
4852,normal,Release PO,Deloras
4852,normal,Post GR,Micheline
4852,normal,Post IR,Brian
4852,normal,Pay,Lannie
4853,normal,Create SC,Jamika
4853,normal,Purchase SC,Shandi
4853,normal,Approve SC,Hugo
4853,normal,Create PO,Wilton
4853,normal,Approve PO 1,Chan
4853,normal,Release PO,Deloras
4853,normal,Post GR,Doretta
4853,normal,Post IR,Brian
4853,normal,Pay,Lannie
4854,normal,Create SC,Jamika
4854,normal,Purchase SC,Shandi
4854,normal,Approve SC,Hugo
4854,normal,Create PO,Ronald
4854,normal,Release PO,Hassie
4854,normal,Post GR,Velda
4854,normal,Post IR,Brian
4854,normal,Pay,Lannie
4855,normal,Create SC,Jamika
4855,normal,Purchase SC,Paul
4855,normal,Approve SC,Hugo
4855,normal,Create PO,Wilton
4855,normal,Approve PO 1,Doretta
4855,normal,Release PO,Deloras
4855,normal,Post GR,Ryan
4855,normal,Post IR,Alyce
4855,normal,Pay,Lannie
4856,normal,Create SC,Jamika
4856,normal,Purchase SC,Shandi
4856,normal,Approve SC,Hugo
4856,normal,Create PO,Ronald
4856,normal,Release PO,Hassie
4856,normal,Post GR,Velda
4856,normal,Post IR,Brian
4856,normal,Pay,Lannie
4857,normal,Create SC,Jamika
4857,normal,Purchase SC,Paul
4857,normal,Approve SC,Hugo
4857,normal,Create PO,Wilton
4857,normal,Approve PO 1,Chan
4857,normal,Release PO,Hassie
4857,normal,Post GR,Velda
4857,normal,Post IR,Rossana
4857,normal,Pay,Lannie
4858,normal,Create SC,Jamika
4858,normal,Purchase SC,Paul
4858,normal,Approve SC,Hugo
4858,normal,Create PO,Wilton
4858,normal,Approve PO 1,Alpha
4858,normal,Approve PO 2,Sigrid
4858,normal,Release PO,Lannie
4858,normal,Post GR,Issac
4858,normal,Post IR,Alyce
4858,normal,Pay,Lannie
4859,anomaly,Create SC,Jamika
4859,anomaly,Purchase SC,Paul
4859,anomaly,Approve PO 1,Chan
4859,anomaly,Release PO,Deloras
4859,anomaly,Post GR,Junior
4859,anomaly,Post IR,Johnny
4859,anomaly,Pay,Lannie
4860,anomaly,Random activity 5,Random user 27
4860,anomaly,Create SC,Jamika
4860,anomaly,Purchase SC,Shandi
4860,anomaly,Approve SC,Hugo
4860,anomaly,Random activity 3,Random user 49
4860,anomaly,Create PO,Keven
4860,anomaly,Approve PO 1,Roseanne
4860,anomaly,Release PO,Hassie
4860,anomaly,Post GR,Velda
4860,anomaly,Post IR,Brian
4860,anomaly,Pay,Lannie
4861,normal,Create SC,Jamika
4861,normal,Purchase SC,Paul
4861,normal,Approve SC,Hugo
4861,normal,Create PO,Wilton
4861,normal,Approve PO 1,Doretta
4861,normal,Release PO,Hassie
4861,normal,Post GR,Velda
4861,normal,Post IR,Brian
4861,normal,Pay,Lannie
4862,normal,Create SC,Jamika
4862,normal,Purchase SC,Shandi
4862,normal,Approve SC,Hugo
4862,normal,Create PO,Ronald
4862,normal,Release PO,Hassie
4862,normal,Post GR,Velda
4862,normal,Post IR,Brian
4862,normal,Pay,Lannie
4863,normal,Create SC,Jamika
4863,normal,Purchase SC,Paul
4863,normal,Approve SC,Hugo
4863,normal,Create PO,Wilton
4863,normal,Approve PO 1,Clayton
4863,normal,Release PO,Hassie
4863,normal,Post GR,Velda
4863,normal,Post IR,Rossana
4863,normal,Pay,Lannie
4864,anomaly,Create SC,Jamika
4864,anomaly,Purchase SC,Shandi
4864,anomaly,Approve SC,Hugo
4864,anomaly,Create PO,Keven
4864,anomaly,Post GR,Issac
4864,anomaly,Post IR,Alyce
4864,anomaly,Pay,Lannie
4865,normal,Create SC,Jamika
4865,normal,Purchase SC,Shandi
4865,normal,Approve SC,Hugo
4865,normal,Create PO,Wilton
4865,normal,Approve PO 1,Doretta
4865,normal,Release PO,Hassie
4865,normal,Post GR,Velda
4865,normal,Post IR,Brian
4865,normal,Pay,Lannie
4866,normal,Create SC,Jamika
4866,normal,Purchase SC,Paul
4866,normal,Approve SC,Hugo
4866,normal,Create PO,Keven
4866,normal,Approve PO 1,Chan
4866,normal,Release PO,Hassie
4866,normal,Post GR,Velda
4866,normal,Post IR,Brian
4866,normal,Pay,Lannie
4867,normal,Create SC,Jamika
4867,normal,Purchase SC,Paul
4867,normal,Approve SC,Hugo
4867,normal,Create PO,Ronald
4867,normal,Release PO,Hassie
4867,normal,Post GR,Velda
4867,normal,Post IR,Brian
4867,normal,Pay,Lannie
4868,normal,Create SC,Jamika
4868,normal,Purchase SC,Paul
4868,normal,Approve SC,Hugo
4868,normal,Create PO,Ronald
4868,normal,Release PO,Grayce
4868,normal,Post GR,Junior
4868,normal,Post IR,Johnny
4868,normal,Pay,Lannie
4869,normal,Create SC,Jamika
4869,normal,Purchase SC,Shandi
4869,normal,Approve SC,Hugo
4869,normal,Create PO,Ronald
4869,normal,Release PO,Hassie
4869,normal,Post GR,Velda
4869,normal,Post IR,Rossana
4869,normal,Pay,Lannie
4870,anomaly,Create SC,Jamika
4870,anomaly,Purchase SC,Paul
4870,anomaly,Approve SC,Micheline
4870,anomaly,Create PO,Marilyn
4870,anomaly,Approve PO 1,Doretta
4870,anomaly,Release PO,Hassie
4870,anomaly,Post GR,Velda
4870,anomaly,Post IR,Brian
4870,anomaly,Pay,Hannah
4871,normal,Create PR,Lisa
4871,normal,Release PR,Wilton
4871,normal,Create PO,Ronald
4871,normal,Release PO,Hassie
4871,normal,Post GR,Velda
4871,normal,Post IR,Brian
4871,normal,Pay,Lannie
4872,normal,Create PR,Sonia
4872,normal,Release PR,Evelin
4872,normal,Create PO,Wilton
4872,normal,Approve PO 1,Clayton
4872,normal,Release PO,Deloras
4872,normal,Post GR,Issac
4872,normal,Post IR,Alyce
4872,normal,Pay,Lannie
4873,anomaly,Create SC,Jamika
4873,anomaly,Purchase SC,Shandi
4873,anomaly,Approve SC,Hugo
4873,anomaly,Create PO,Wilton
4873,anomaly,Approve PO 1,Doretta
4873,anomaly,Release PO,Deloras
4873,anomaly,Post IR,Rossana
4873,anomaly,Post GR,Doretta
4873,anomaly,Pay,Lannie
4874,anomaly,Create SC,Jamika
4874,anomaly,Purchase SC,Paul
4874,anomaly,Approve SC,Hugo
4874,anomaly,Create PO,Wilton
4874,anomaly,Random activity 6,Random user 59
4874,anomaly,Approve PO 1,Clayton
4874,anomaly,Release PO,Hassie
4874,anomaly,Post GR,Velda
4874,anomaly,Random activity 12,Random user 11
4874,anomaly,Post IR,Brian
4874,anomaly,Pay,Lannie
4875,anomaly,Create SC,Jamika
4875,anomaly,Purchase SC,Paul
4875,anomaly,Random activity 6,Random user 8
4875,anomaly,Approve SC,Hugo
4875,anomaly,Create PO,Wilton
4875,anomaly,Approve PO 1,Alpha
4875,anomaly,Approve PO 2,Howard
4875,anomaly,Approve PO 3,Alyce
4875,anomaly,Release PO,Lannie
4875,anomaly,Post GR,Ryan
4875,anomaly,Post IR,Alyce
4875,anomaly,Pay,Lannie
4876,normal,Create SC,Jamika
4876,normal,Purchase SC,Paul
4876,normal,Approve SC,Hugo
4876,normal,Create PO,Wilton
4876,normal,Approve PO 1,Chan
4876,normal,Release PO,Hassie
4876,normal,Post GR,Velda
4876,normal,Post IR,Brian
4876,normal,Pay,Lannie
4877,anomaly,Create SC,Jamika
4877,anomaly,Purchase SC,Shandi
4877,anomaly,Approve SC,Hugo
4877,anomaly,Create PO,Keven
4877,anomaly,Approve PO 1,Chan
4877,anomaly,Post IR,Howard
4877,anomaly,Pay,Lannie
4878,normal,Create SC,Jamika
4878,normal,Purchase SC,Paul
4878,normal,Approve SC,Hugo
4878,normal,Create PO,Wilton
4878,normal,Approve PO 1,Doretta
4878,normal,Release PO,Hassie
4878,normal,Post GR,Velda
4878,normal,Post IR,Rossana
4878,normal,Pay,Lannie
4879,normal,Create SC,Jamika
4879,normal,Purchase SC,Paul
4879,normal,Approve SC,Hugo
4879,normal,Create PO,Ronald
4879,normal,Release PO,Deloras
4879,normal,Post GR,Doretta
4879,normal,Post IR,Brian
4879,normal,Pay,Lannie
4880,normal,Create SC,Jamika
4880,normal,Purchase SC,Paul
4880,normal,Approve SC,Hugo
4880,normal,Create PO,Ronald
4880,normal,Release PO,Hassie
4880,normal,Post GR,Velda
4880,normal,Post IR,Rossana
4880,normal,Pay,Lannie
